"","trap_id","trap_date","spp","method","total","zone","year","week"
"1539","LV-069",2019-07-21,"Tarsalis","L",29,"LV",2019,29
"1540","LV-095",2019-07-21,"Tarsalis","L",107,"LV",2019,29
"1541","LV-104",2019-07-22,"Tarsalis","L",87,"LV",2019,29
"1542","LV-110",2019-07-22,"Tarsalis","L",18,"LV",2019,29
"1543","LV-020",2019-07-23,"Tarsalis","L",116,"LV",2019,30
"1544","LV-089",2019-07-23,"Tarsalis","L",162,"LV",2019,30
"1545","LV-089",2019-07-23,"Pipiens","L",5,"LV",2019,30
"1546","LC-001",2019-07-30,"Pipiens","L",32,"BE",2019,31
"1547","LC-001",2019-07-30,"Tarsalis","L",222,"BE",2019,31
"1548","LC-049",2019-07-30,"Tarsalis","L",31,"BE",2019,31
"1549","LC-053",2019-07-30,"Tarsalis","L",57,"BE",2019,31
"1550","LC-054",2019-07-30,"Pipiens","L",6,"BE",2019,31
"1551","LC-054",2019-07-30,"Tarsalis","L",100,"BE",2019,31
"1552","FC-006",2019-07-28,"Pipiens","L",31,"NE",2019,30
"1553","FC-006",2019-07-28,"Tarsalis","L",128,"NE",2019,30
"1554","FC-014",2019-07-28,"Tarsalis","L",110,"NE",2019,30
"1555","FC-019",2019-07-28,"Tarsalis","L",43,"NE",2019,30
"1556","FC-019",2019-07-28,"Pipiens","L",7,"NE",2019,30
"1557","FC-034",2019-07-28,"Tarsalis","L",158,"NE",2019,30
"1558","FC-034",2019-07-28,"Pipiens","L",7,"NE",2019,30
"1559","FC-036",2019-07-28,"Tarsalis","L",218,"NW",2019,30
"1560","FC-036",2019-07-28,"Pipiens","L",24,"NW",2019,30
"1561","FC-038",2019-07-28,"Tarsalis","L",37,"NE",2019,30
"1562","FC-038",2019-07-28,"Pipiens","L",2,"NE",2019,30
"1563","FC-040",2019-07-28,"Tarsalis","L",79,"NE",2019,30
"1564","FC-040",2019-07-28,"Pipiens","L",9,"NE",2019,30
"1565","FC-040GR",2019-07-28,"Pipiens","G",27,"NE",2019,30
"1566","FC-066",2019-07-28,"Tarsalis","L",87,"NE",2019,30
"1567","FC-066",2019-07-28,"Pipiens","L",22,"NE",2019,30
"1568","FC-067",2019-07-28,"Pipiens","L",27,"NE",2019,30
"1569","FC-067",2019-07-28,"Tarsalis","L",450,"NE",2019,30
"1570","FC-069",2019-07-28,"Pipiens","L",4,"NE",2019,30
"1571","FC-069",2019-07-28,"Tarsalis","L",88,"NE",2019,30
"1572","FC-072",2019-07-28,"Pipiens","L",16,"NE",2019,30
"1573","FC-072",2019-07-28,"Tarsalis","L",124,"NE",2019,30
"1574","FC-091GR",2019-07-28,"Pipiens","G",17,"NE",2019,30
"1575","FC-092GR",2019-07-28,"Tarsalis","G",4,"NE",2019,30
"1576","FC-092GR",2019-07-28,"Pipiens","G",13,"NE",2019,30
"1577","FC-004",2019-07-29,"Pipiens","L",6,"SE",2019,30
"1578","FC-004",2019-07-29,"Tarsalis","L",98,"SE",2019,30
"1579","FC-023",2019-07-29,"Pipiens","L",10,"SE",2019,30
"1580","FC-023",2019-07-29,"Tarsalis","L",102,"SE",2019,30
"1581","FC-027",2019-07-29,"Pipiens","L",22,"SE",2019,30
"1582","FC-027",2019-07-29,"Tarsalis","L",164,"SE",2019,30
"1583","FC-031",2019-07-29,"Tarsalis","L",43,"SE",2019,30
"1584","FC-039",2019-07-29,"Tarsalis","L",86,"SE",2019,30
"1585","FC-046",2019-07-29,"Pipiens","L",8,"SE",2019,30
"1586","FC-046",2019-07-29,"Tarsalis","L",38,"SE",2019,30
"1587","FC-047",2019-07-29,"Tarsalis","L",33,"SE",2019,30
"1588","FC-050",2019-07-29,"Pipiens","L",28,"SE",2019,30
"1589","FC-050",2019-07-29,"Tarsalis","L",92,"SE",2019,30
"1590","FC-053",2019-07-29,"Pipiens","L",7,"SE",2019,30
"1591","FC-053",2019-07-29,"Tarsalis","L",358,"SE",2019,30
"1592","FC-059",2019-07-29,"Tarsalis","L",15,"SE",2019,30
"1593","FC-064",2019-07-29,"Tarsalis","L",73,"SE",2019,30
"1594","FC-064",2019-07-29,"Pipiens","L",3,"SE",2019,30
"1595","FC-074",2019-07-29,"Tarsalis","L",78,"SE",2019,30
"1596","FC-075",2019-07-29,"Pipiens","L",32,"SE",2019,30
"1597","FC-075",2019-07-29,"Tarsalis","L",250,"SE",2019,30
"1598","FC-075GR",2019-07-29,"Pipiens","G",2,"SE",2019,30
"1599","FC-088GR",2019-07-29,"Pipiens","G",64,"SE",2019,30
"1600","FC-011",2019-07-30,"Tarsalis","L",41,"NW",2019,31
"1601","FC-011",2019-07-30,"Pipiens","L",6,"NW",2019,31
"1602","FC-015",2019-07-30,"Tarsalis","L",34,"NW",2019,31
"1603","FC-015",2019-07-30,"Pipiens","L",22,"NW",2019,31
"1604","FC-041",2019-07-30,"Tarsalis","L",115,"NW",2019,31
"1605","FC-041",2019-07-30,"Pipiens","L",25,"NW",2019,31
"1606","FC-049",2019-07-30,"Tarsalis","L",18,"SW",2019,31
"1607","FC-049",2019-07-30,"Pipiens","L",4,"SW",2019,31
"1608","FC-052",2019-07-30,"Tarsalis","L",23,"NW",2019,31
"1609","FC-058",2019-07-30,"Tarsalis","L",35,"SW",2019,31
"1610","FC-060",2019-07-30,"Pipiens","L",13,"NW",2019,31
"1611","FC-060",2019-07-30,"Tarsalis","L",21,"NW",2019,31
"1612","FC-061",2019-07-30,"Tarsalis","L",39,"NW",2019,31
"1613","FC-063",2019-07-30,"Tarsalis","L",14,"NW",2019,31
"1614","FC-063GR",2019-07-30,"Pipiens","G",7,"NW",2019,31
"1615","FC-073",2019-07-30,"Pipiens","L",4,"NW",2019,31
"1616","FC-073",2019-07-30,"Tarsalis","L",37,"NW",2019,31
"1617","FC-090GR",2019-07-30,"Pipiens","G",17,"NW",2019,31
"1618","FC-001",2019-07-31,"Tarsalis","L",8,"SW",2019,31
"1619","FC-029",2019-07-31,"Pipiens","L",3,"SE",2019,31
"1620","FC-029",2019-07-31,"Tarsalis","L",63,"SE",2019,31
"1621","FC-029GR",2019-07-31,"Pipiens","G",58,"SE",2019,31
"1622","FC-037",2019-07-31,"Tarsalis","L",50,"SW",2019,31
"1623","FC-037",2019-07-31,"Pipiens","L",3,"SW",2019,31
"1624","FC-054",2019-07-31,"Tarsalis","L",13,"SE",2019,31
"1625","FC-057",2019-07-31,"Tarsalis","L",19,"SW",2019,31
"1626","FC-062",2019-07-31,"Tarsalis","L",16,"SW",2019,31
"1627","FC-068",2019-07-31,"Tarsalis","L",22,"SW",2019,31
"1628","FC-089GR",2019-07-31,"Pipiens","G",34,"SW",2019,31
"1629","FC-093",2019-07-31,"Tarsalis","L",46,"SW",2019,31
"1630","LV-069",2019-07-28,"Tarsalis","L",128,"LV",2019,30
"1631","LV-095",2019-07-28,"Pipiens","L",6,"LV",2019,30
"1632","LV-095",2019-07-28,"Tarsalis","L",470,"LV",2019,30
"1633","LV-104",2019-07-29,"Tarsalis","L",67,"LV",2019,30
"1634","LV-110",2019-07-29,"Tarsalis","L",11,"LV",2019,30
"1635","LV-020",2019-07-31,"Pipiens","L",2,"LV",2019,31
"1636","LV-020",2019-07-31,"Tarsalis","L",47,"LV",2019,31
"1637","LV-089",2019-07-31,"Tarsalis","L",20,"LV",2019,31
"1638","LC-001",2019-08-06,"Pipiens","L",24,"BE",2019,32
"1639","LC-001",2019-08-06,"Tarsalis","L",193,"BE",2019,32
"1640","LC-049",2019-08-06,"Tarsalis","L",31,"BE",2019,32
"1641","LC-053",2019-08-06,"Tarsalis","L",83,"BE",2019,32
"1642","LC-054",2019-08-06,"Tarsalis","L",61,"BE",2019,32
"1643","FC-006",2019-08-04,"Tarsalis","L",60,"NE",2019,31
"1644","FC-006",2019-08-04,"Pipiens","L",19,"NE",2019,31
"1645","FC-014",2019-08-04,"Tarsalis","L",57,"NE",2019,31
"1646","FC-014",2019-08-04,"Pipiens","L",5,"NE",2019,31
"1647","FC-019",2019-08-04,"Pipiens","L",22,"NE",2019,31
"1648","FC-019",2019-08-04,"Tarsalis","L",150,"NE",2019,31
"1649","FC-034",2019-08-04,"Tarsalis","L",399,"NE",2019,31
"1650","FC-036",2019-08-04,"Tarsalis","L",40,"NW",2019,31
"1651","FC-038",2019-08-04,"Tarsalis","L",60,"NE",2019,31
"1652","FC-040",2019-08-04,"Tarsalis","L",58,"NE",2019,31
"1653","FC-040GR",2019-08-04,"Pipiens","G",12,"NE",2019,31
"1654","FC-066",2019-08-04,"Pipiens","L",15,"NE",2019,31
"1655","FC-066",2019-08-04,"Tarsalis","L",65,"NE",2019,31
"1656","FC-066GR",2019-08-04,"Pipiens","G",32,"NE",2019,31
"1657","FC-067",2019-08-04,"Tarsalis","L",83,"NE",2019,31
"1658","FC-069",2019-08-04,"Tarsalis","L",10,"NE",2019,31
"1659","FC-072",2019-08-04,"Tarsalis","L",50,"NE",2019,31
"1660","FC-091GR",2019-08-04,"Pipiens","G",10,"NE",2019,31
"1661","FC-092GR",2019-08-04,"Pipiens","G",26,"NE",2019,31
"1662","FC-004",2019-08-05,"Pipiens","L",4,"SE",2019,31
"1663","FC-004",2019-08-05,"Tarsalis","L",88,"SE",2019,31
"1664","FC-023",2019-08-05,"Tarsalis","L",43,"SE",2019,31
"1665","FC-027",2019-08-05,"Pipiens","L",50,"SE",2019,31
"1666","FC-027",2019-08-05,"Tarsalis","L",50,"SE",2019,31
"1667","FC-031",2019-08-05,"Pipiens","L",15,"SE",2019,31
"1668","FC-031",2019-08-05,"Tarsalis","L",88,"SE",2019,31
"1669","FC-039",2019-08-05,"Tarsalis","L",84,"SE",2019,31
"1670","FC-039",2019-08-05,"Pipiens","L",3,"SE",2019,31
"1671","FC-046",2019-08-05,"Tarsalis","L",26,"SE",2019,31
"1672","FC-047",2019-08-05,"Tarsalis","L",62,"SE",2019,31
"1673","FC-050",2019-08-05,"Pipiens","L",41,"SE",2019,31
"1674","FC-050",2019-08-05,"Tarsalis","L",49,"SE",2019,31
"1675","FC-053",2019-08-05,"Tarsalis","L",184,"SE",2019,31
"1676","FC-053",2019-08-05,"Pipiens","L",5,"SE",2019,31
"1677","FC-059",2019-08-05,"Tarsalis","L",28,"SE",2019,31
"1678","FC-064",2019-08-05,"Tarsalis","L",68,"SE",2019,31
"1679","FC-074",2019-08-05,"Tarsalis","L",224,"SE",2019,31
"1680","FC-075",2019-08-05,"Tarsalis","L",68,"SE",2019,31
"1681","FC-075",2019-08-05,"Pipiens","L",16,"SE",2019,31
"1682","FC-075GR",2019-08-05,"Pipiens","G",41,"SE",2019,31
"1683","FC-088GR",2019-08-05,"Pipiens","G",222,"SE",2019,31
"1684","FC-011",2019-08-06,"Pipiens","L",27,"NW",2019,32
"1685","FC-011",2019-08-06,"Tarsalis","L",33,"NW",2019,32
"1686","FC-015",2019-08-06,"Pipiens","L",4,"NW",2019,32
"1687","FC-015",2019-08-06,"Tarsalis","L",22,"NW",2019,32
"1688","FC-041",2019-08-06,"Pipiens","L",10,"NW",2019,32
"1689","FC-041",2019-08-06,"Tarsalis","L",63,"NW",2019,32
"1690","FC-049",2019-08-06,"Tarsalis","L",17,"SW",2019,32
"1691","FC-052",2019-08-06,"Tarsalis","L",22,"NW",2019,32
"1692","FC-058",2019-08-06,"Pipiens","L",3,"SW",2019,32
"1693","FC-058",2019-08-06,"Tarsalis","L",11,"SW",2019,32
"1694","FC-060",2019-08-06,"Pipiens","L",12,"NW",2019,32
"1695","FC-060",2019-08-06,"Tarsalis","L",30,"NW",2019,32
"1696","FC-063GR",2019-08-06,"Tarsalis","G",80,"NW",2019,32
"1697","FC-073",2019-08-06,"Tarsalis","L",53,"NW",2019,32
"1698","FC-073",2019-08-06,"Pipiens","L",11,"NW",2019,32
"1699","FC-090GR",2019-08-06,"Pipiens","G",54,"NW",2019,32
"1700","FC-029",2019-08-07,"Tarsalis","L",28,"SE",2019,32
"1701","FC-029GR",2019-08-07,"Pipiens","G",64,"SE",2019,32
"1702","FC-037",2019-08-07,"Pipiens","L",16,"SW",2019,32
"1703","FC-037",2019-08-07,"Tarsalis","L",131,"SW",2019,32
"1704","FC-054",2019-08-07,"Tarsalis","L",11,"SE",2019,32
"1705","FC-057",2019-08-07,"Tarsalis","L",10,"SW",2019,32
"1706","FC-061",2019-08-07,"Tarsalis","L",81,"NW",2019,32
"1707","FC-068",2019-08-07,"Tarsalis","L",18,"SW",2019,32
"1708","FC-071",2019-08-07,"Tarsalis","L",16,"SW",2019,32
"1709","FC-071",2019-08-07,"Pipiens","L",4,"SW",2019,32
"1710","FC-089GR",2019-08-07,"Pipiens","G",46,"SW",2019,32
"1711","FC-093",2019-08-07,"Tarsalis","L",34,"SW",2019,32
"1712","LV-069",2019-08-04,"Tarsalis","L",96,"LV",2019,31
"1713","LV-095",2019-08-04,"Tarsalis","L",174,"LV",2019,31
"1714","LV-095",2019-08-04,"Pipiens","L",4,"LV",2019,31
"1715","LV-089",2019-08-05,"Tarsalis","L",56,"LV",2019,31
"1716","LV-104",2019-08-05,"Tarsalis","L",59,"LV",2019,31
"1717","LV-110",2019-08-05,"Tarsalis","L",7,"LV",2019,31
"1718","LV-020",2019-08-06,"Tarsalis","L",76,"LV",2019,32
"1719","LC-001",2019-08-13,"Pipiens","L",22,"BE",2019,33
"1720","LC-001",2019-08-13,"Tarsalis","L",93,"BE",2019,33
"1721","LC-049",2019-08-13,"Tarsalis","L",65,"BE",2019,33
"1722","LC-049",2019-08-13,"Pipiens","L",3,"BE",2019,33
"1723","LC-053",2019-08-13,"Tarsalis","L",39,"BE",2019,33
"1724","LC-054",2019-08-13,"Tarsalis","L",44,"BE",2019,33
"1725","FC-006",2019-08-11,"Tarsalis","L",27,"NE",2019,32
"1726","FC-014",2019-08-11,"Tarsalis","L",66,"NE",2019,32
"1727","FC-014",2019-08-11,"Pipiens","L",31,"NE",2019,32
"1728","FC-006",2019-08-11,"Pipiens","L",9,"NE",2019,32
"1729","FC-019",2019-08-11,"Pipiens","L",12,"NE",2019,32
"1730","FC-019",2019-08-11,"Tarsalis","L",41,"NE",2019,32
"1731","FC-034",2019-08-11,"Pipiens","L",15,"NE",2019,32
"1732","FC-034",2019-08-11,"Tarsalis","L",161,"NE",2019,32
"1733","FC-036",2019-08-11,"Tarsalis","L",89,"NW",2019,32
"1734","FC-036",2019-08-11,"Pipiens","L",4,"NW",2019,32
"1735","FC-038",2019-08-11,"Pipiens","L",5,"NE",2019,32
"1736","FC-038",2019-08-11,"Tarsalis","L",58,"NE",2019,32
"1737","FC-040",2019-08-11,"Pipiens","L",16,"NE",2019,32
"1738","FC-040",2019-08-11,"Tarsalis","L",61,"NE",2019,32
"1739","FC-040GR",2019-08-11,"Pipiens","G",28,"NE",2019,32
"1740","FC-066",2019-08-11,"Pipiens","L",19,"NE",2019,32
"1741","FC-066",2019-08-11,"Tarsalis","L",60,"NE",2019,32
"1742","FC-066GR",2019-08-11,"Pipiens","G",46,"NE",2019,32
"1743","FC-067",2019-08-11,"Tarsalis","L",67,"NE",2019,32
"1744","FC-069",2019-08-11,"Tarsalis","L",64,"NE",2019,32
"1745","FC-069",2019-08-11,"Pipiens","L",3,"NE",2019,32
"1746","FC-072",2019-08-11,"Tarsalis","L",19,"NE",2019,32
"1747","FC-092GR",2019-08-11,"Pipiens","G",11,"NE",2019,32
"1748","FC-092GR",2019-08-11,"Tarsalis","G",3,"NE",2019,32
"1749","FC-004",2019-08-12,"Tarsalis","L",118,"SE",2019,32
"1750","FC-004",2019-08-12,"Pipiens","L",7,"SE",2019,32
"1751","FC-023",2019-08-12,"Pipiens","L",6,"SE",2019,32
"1752","FC-023",2019-08-12,"Tarsalis","L",104,"SE",2019,32
"1753","FC-027",2019-08-12,"Pipiens","L",25,"SE",2019,32
"1754","FC-027",2019-08-12,"Tarsalis","L",103,"SE",2019,32
"1755","FC-031",2019-08-12,"Pipiens","L",3,"SE",2019,32
"1756","FC-031",2019-08-12,"Tarsalis","L",162,"SE",2019,32
"1757","FC-039",2019-08-12,"Tarsalis","L",70,"SE",2019,32
"1758","FC-047",2019-08-12,"Tarsalis","L",49,"SE",2019,32
"1759","FC-050",2019-08-12,"Tarsalis","L",154,"SE",2019,32
"1760","FC-050",2019-08-12,"Pipiens","L",69,"SE",2019,32
"1761","FC-053",2019-08-12,"Tarsalis","L",375,"SE",2019,32
"1762","FC-053",2019-08-12,"Pipiens","L",9,"SE",2019,32
"1763","FC-059",2019-08-12,"Tarsalis","L",29,"SE",2019,32
"1764","FC-059",2019-08-12,"Pipiens","L",4,"SE",2019,32
"1765","FC-064",2019-08-12,"Tarsalis","L",81,"SE",2019,32
"1766","FC-064",2019-08-12,"Pipiens","L",3,"SE",2019,32
"1767","FC-074",2019-08-12,"Pipiens","L",11,"SE",2019,32
"1768","FC-074",2019-08-12,"Tarsalis","L",169,"SE",2019,32
"1769","FC-075",2019-08-12,"Tarsalis","L",48,"SE",2019,32
"1770","FC-075GR",2019-08-12,"Pipiens","G",16,"SE",2019,32
"1771","FC-088GR",2019-08-12,"Pipiens","G",49,"SE",2019,32
"1772","FC-011",2019-08-13,"Tarsalis","L",18,"NW",2019,33
"1773","FC-011",2019-08-13,"Pipiens","L",11,"NW",2019,33
"1774","FC-015",2019-08-13,"Pipiens","L",27,"NW",2019,33
"1775","FC-041",2019-08-13,"Tarsalis","L",38,"NW",2019,33
"1776","FC-041",2019-08-13,"Pipiens","L",6,"NW",2019,33
"1777","FC-046",2019-08-13,"Tarsalis","L",44,"SE",2019,33
"1778","FC-046",2019-08-13,"Pipiens","L",8,"SE",2019,33
"1779","FC-049",2019-08-13,"Tarsalis","L",11,"SW",2019,33
"1780","FC-052",2019-08-13,"Tarsalis","L",6,"NW",2019,33
"1781","FC-058",2019-08-13,"Tarsalis","L",5,"SW",2019,33
"1782","FC-060",2019-08-13,"Pipiens","L",17,"NW",2019,33
"1783","FC-060",2019-08-13,"Tarsalis","L",26,"NW",2019,33
"1784","FC-061",2019-08-13,"Tarsalis","L",108,"NW",2019,33
"1785","FC-061",2019-08-13,"Pipiens","L",9,"NW",2019,33
"1786","FC-063",2019-08-13,"Pipiens","L",3,"NW",2019,33
"1787","FC-063",2019-08-13,"Tarsalis","L",16,"NW",2019,33
"1788","FC-063GR",2019-08-13,"Pipiens","G",26,"NW",2019,33
"1789","FC-073",2019-08-13,"Tarsalis","L",41,"NW",2019,33
"1790","FC-073",2019-08-13,"Pipiens","L",5,"NW",2019,33
"1791","FC-090GR",2019-08-13,"Pipiens","G",33,"NW",2019,33
"1792","FC-001",2019-08-14,"Tarsalis","L",15,"SW",2019,33
"1793","FC-029",2019-08-14,"Tarsalis","L",22,"SE",2019,33
"1794","FC-029GR",2019-08-14,"Pipiens","G",75,"SE",2019,33
"1795","FC-037",2019-08-14,"Pipiens","L",2,"SW",2019,33
"1796","FC-037",2019-08-14,"Tarsalis","L",147,"SW",2019,33
"1797","FC-054",2019-08-14,"Tarsalis","L",18,"SE",2019,33
"1798","FC-057",2019-08-14,"Tarsalis","L",39,"SW",2019,33
"1799","FC-062",2019-08-14,"Tarsalis","L",10,"SW",2019,33
"1800","FC-068",2019-08-14,"Tarsalis","L",22,"SW",2019,33
"1801","FC-071",2019-08-14,"Tarsalis","L",14,"SW",2019,33
"1802","FC-089GR",2019-08-14,"Pipiens","G",27,"SW",2019,33
"1803","FC-093",2019-08-14,"Pipiens","L",4,"SW",2019,33
"1804","FC-093",2019-08-14,"Tarsalis","L",34,"SW",2019,33
"1805","LV-069",2019-08-11,"Tarsalis","L",45,"LV",2019,32
"1806","LV-069",2019-08-11,"Pipiens","L",7,"LV",2019,32
"1807","LV-095",2019-08-11,"Tarsalis","L",97,"LV",2019,32
"1808","LV-089",2019-08-12,"Tarsalis","L",18,"LV",2019,32
"1809","LV-104",2019-08-12,"Tarsalis","L",24,"LV",2019,32
"1810","LV-110",2019-08-12,"Tarsalis","L",19,"LV",2019,32
"1811","LV-110",2019-08-12,"Pipiens","L",5,"LV",2019,32
"1812","LV-020",2019-08-13,"Tarsalis","L",15,"LV",2019,33
"1813","LC-001",2019-08-20,"Pipiens","L",12,"BE",2019,34
"1814","LC-001",2019-08-20,"Tarsalis","L",38,"BE",2019,34
"1815","LC-054",2019-08-20,"Tarsalis","L",31,"BE",2019,34
"1816","FC-006",2019-08-18,"Pipiens","L",8,"NE",2019,33
"1817","FC-014",2019-08-18,"Tarsalis","L",22,"NE",2019,33
"1818","FC-014",2019-08-18,"Pipiens","L",14,"NE",2019,33
"1819","FC-019",2019-08-18,"Tarsalis","L",39,"NE",2019,33
"1820","FC-019",2019-08-18,"Pipiens","L",8,"NE",2019,33
"1821","FC-034",2019-08-18,"Tarsalis","L",81,"NE",2019,33
"1822","FC-034",2019-08-18,"Pipiens","L",6,"NE",2019,33
"1823","FC-036",2019-08-18,"Pipiens","L",8,"NW",2019,33
"1824","FC-036",2019-08-18,"Tarsalis","L",27,"NW",2019,33
"1825","FC-038",2019-08-18,"Pipiens","L",6,"NE",2019,33
"1826","FC-038",2019-08-18,"Tarsalis","L",26,"NE",2019,33
"1827","FC-040",2019-08-18,"Tarsalis","L",36,"NE",2019,33
"1828","FC-040",2019-08-18,"Pipiens","L",13,"NE",2019,33
"1829","FC-040GR",2019-08-18,"Pipiens","G",36,"NE",2019,33
"1830","FC-066",2019-08-18,"Pipiens","L",65,"NE",2019,33
"1831","FC-066",2019-08-18,"Tarsalis","L",13,"NE",2019,33
"1832","FC-066GR",2019-08-18,"Pipiens","G",30,"NE",2019,33
"1833","FC-067",2019-08-18,"Tarsalis","L",45,"NE",2019,33
"1834","FC-069",2019-08-18,"Tarsalis","L",63,"NE",2019,33
"1835","FC-069",2019-08-18,"Pipiens","L",12,"NE",2019,33
"1836","FC-072",2019-08-18,"Tarsalis","L",36,"NE",2019,33
"1837","FC-091GR",2019-08-18,"Pipiens","G",18,"NE",2019,33
"1838","FC-092GR",2019-08-18,"Pipiens","G",18,"NE",2019,33
"1839","FC-004",2019-08-19,"Tarsalis","L",49,"SE",2019,33
"1840","FC-004",2019-08-19,"Pipiens","L",22,"SE",2019,33
"1841","FC-023",2019-08-19,"Tarsalis","L",23,"SE",2019,33
"1842","FC-027",2019-08-19,"Tarsalis","L",44,"SE",2019,33
"1843","FC-027",2019-08-19,"Pipiens","L",38,"SE",2019,33
"1844","FC-031",2019-08-19,"Tarsalis","L",17,"SE",2019,33
"1845","FC-039",2019-08-19,"Tarsalis","L",1,"SE",2019,33
"1846","FC-046",2019-08-19,"Tarsalis","L",11,"SE",2019,33
"1847","FC-046",2019-08-19,"Pipiens","L",12,"SE",2019,33
"1848","FC-047",2019-08-19,"Tarsalis","L",13,"SE",2019,33
"1849","FC-050",2019-08-19,"Pipiens","L",29,"SE",2019,33
"1850","FC-050",2019-08-19,"Tarsalis","L",44,"SE",2019,33
"1851","FC-053",2019-08-19,"Pipiens","L",2,"SE",2019,33
"1852","FC-053",2019-08-19,"Tarsalis","L",72,"SE",2019,33
"1853","FC-059",2019-08-19,"Tarsalis","L",15,"SE",2019,33
"1854","FC-064",2019-08-19,"Tarsalis","L",33,"SE",2019,33
"1855","FC-074",2019-08-19,"Pipiens","L",3,"SE",2019,33
"1856","FC-074",2019-08-19,"Tarsalis","L",37,"SE",2019,33
"1857","FC-075",2019-08-19,"Tarsalis","L",7,"SE",2019,33
"1858","FC-075",2019-08-19,"Pipiens","L",1,"SE",2019,33
"1859","FC-075GR",2019-08-19,"Pipiens","G",90,"SE",2019,33
"1860","FC-088GR",2019-08-19,"Pipiens","G",206,"SE",2019,33
"1861","FC-011",2019-08-20,"Pipiens","L",7,"NW",2019,34
"1862","FC-011",2019-08-20,"Tarsalis","L",3,"NW",2019,34
"1863","FC-015",2019-08-20,"Tarsalis","L",21,"NW",2019,34
"1864","FC-015",2019-08-20,"Pipiens","L",4,"NW",2019,34
"1865","FC-041",2019-08-20,"Pipiens","L",24,"NW",2019,34
"1866","FC-041",2019-08-20,"Tarsalis","L",50,"NW",2019,34
"1867","FC-049",2019-08-20,"Tarsalis","L",13,"SW",2019,34
"1868","FC-052",2019-08-20,"Tarsalis","L",10,"NW",2019,34
"1869","FC-058",2019-08-20,"Tarsalis","L",18,"SW",2019,34
"1870","FC-060",2019-08-20,"Tarsalis","L",15,"NW",2019,34
"1871","FC-060",2019-08-20,"Pipiens","L",11,"NW",2019,34
"1872","FC-061",2019-08-20,"Tarsalis","L",61,"NW",2019,34
"1873","FC-061",2019-08-20,"Pipiens","L",7,"NW",2019,34
"1874","FC-063",2019-08-20,"Tarsalis","L",6,"NW",2019,34
"1875","FC-063GR",2019-08-20,"Pipiens","G",82,"NW",2019,34
"1876","FC-073",2019-08-20,"Pipiens","L",3,"NW",2019,34
"1877","FC-073",2019-08-20,"Tarsalis","L",19,"NW",2019,34
"1878","FC-090GR",2019-08-20,"Pipiens","G",47,"NW",2019,34
"1879","FC-001",2019-08-21,"Tarsalis","L",3,"SW",2019,34
"1880","FC-029",2019-08-21,"Tarsalis","L",50,"SE",2019,34
"1881","FC-029",2019-08-21,"Pipiens","L",4,"SE",2019,34
"1882","FC-029GR",2019-08-21,"Pipiens","G",61,"SE",2019,34
"1883","FC-037",2019-08-21,"Tarsalis","L",36,"SW",2019,34
"1884","FC-054",2019-08-21,"Tarsalis","L",10,"SE",2019,34
"1885","FC-057",2019-08-21,"Tarsalis","L",9,"SW",2019,34
"1886","FC-062",2019-08-21,"Tarsalis","L",21,"SW",2019,34
"1887","FC-068",2019-08-21,"Tarsalis","L",19,"SW",2019,34
"1888","FC-071",2019-08-21,"Tarsalis","L",4,"SW",2019,34
"1889","FC-089GR",2019-08-21,"Pipiens","G",57,"SW",2019,34
"1890","FC-093",2019-08-21,"Tarsalis","L",8,"SW",2019,34
"1891","LV-069",2019-08-18,"Pipiens","L",2,"LV",2019,33
"1892","LV-069",2019-08-18,"Tarsalis","L",36,"LV",2019,33
"1893","LV-095",2019-08-18,"Pipiens","L",13,"LV",2019,33
"1894","LV-095",2019-08-18,"Tarsalis","L",43,"LV",2019,33
"1895","LV-089",2019-08-19,"Tarsalis","L",21,"LV",2019,33
"1896","LV-089",2019-08-19,"Pipiens","L",4,"LV",2019,33
"1897","LV-104",2019-08-19,"Pipiens","L",7,"LV",2019,33
"1898","LV-104",2019-08-19,"Tarsalis","L",94,"LV",2019,33
"1899","LV-110",2019-08-19,"Tarsalis","L",12,"LV",2019,33
"1900","LV-020",2019-08-20,"Pipiens","L",19,"LV",2019,34
"1901","LV-020",2019-08-20,"Tarsalis","L",43,"LV",2019,34
"1902","LC-001",2019-08-27,"Tarsalis","L",33,"BE",2019,35
"1903","LC-001",2019-08-27,"Pipiens","L",10,"BE",2019,35
"1904","LC-049",2019-08-27,"Tarsalis","L",12,"BE",2019,35
"1905","LC-053",2019-08-27,"Tarsalis","L",11,"BE",2019,35
"1906","LC-054",2019-08-27,"Tarsalis","L",11,"BE",2019,35
"1907","FC-006",2019-08-25,"Pipiens","L",12,"NE",2019,34
"1908","FC-006",2019-08-25,"Tarsalis","L",17,"NE",2019,34
"1909","FC-014",2019-08-25,"Tarsalis","L",18,"NE",2019,34
"1910","FC-014",2019-08-25,"Pipiens","L",3,"NE",2019,34
"1911","FC-019",2019-08-25,"Pipiens","L",66,"NE",2019,34
"1912","FC-019",2019-08-25,"Tarsalis","L",28,"NE",2019,34
"1913","FC-034",2019-08-25,"Pipiens","L",4,"NE",2019,34
"1914","FC-034",2019-08-25,"Tarsalis","L",87,"NE",2019,34
"1915","FC-036",2019-08-25,"Tarsalis","L",24,"NW",2019,34
"1916","FC-036",2019-08-25,"Pipiens","L",5,"NW",2019,34
"1917","FC-038",2019-08-25,"Tarsalis","L",111,"NE",2019,34
