year,week,zone,spp,pools_L,pools_G,n_pools,pos_pools_L,pos_pools_G,n_pos_pools,mosq_L,mosq_G,mosq,trap_L,abund,pir,pir_lci,pir_uci,vi,vi_lci,vi_uci
2024,23,NE,All,9,3,12,0,0,0,30,8,38,20,3,0.0000,0.0000,0.1159,0,0,0.3477
2024,23,SE,Pipiens,1,3,4,0,0,0,1,14,15,14,0.07,0.0000,0.0000,0.1509,0,0,0.0106
2024,23,SE,Tarsalis,9,0,9,0,0,0,24,0,24,14,1.71,0.0000,0.0000,0.1175,0,0,0.2009
2024,23,SE,All,10,3,13,0,0,0,25,14,39,28,1.78,0.0000,0.0000,0.1188,0,0,0.2115
2024,23,SW,Pipiens,3,1,4,0,0,0,3,1,4,9,0.33,0.0000,0.0000,0.4899,0,0,0.1617
2024,23,SW,Tarsalis,4,0,4,0,0,0,21,0,21,9,2.33,0.0000,0.0000,0.0848,0,0,0.1976
2024,23,SW,All,7,1,8,0,0,0,24,1,25,18,2.66,0.0000,0.0000,0.1351,0,0,0.3593
2024,23,FC,Pipiens,11,7,18,0,0,0,14,27,41,53,0.26,0.0000,0.0000,0.0777,0,0,0.0202
2024,23,FC,Tarsalis,32,1,33,0,0,0,139,1,140,53,2.62,0.0000,0.0000,0.0236,0,0,0.0618
2024,23,FC,All,43,8,51,0,0,0,153,28,181,106,2.88,0.0000,0.0000,0.0285,0,0,0.082
2024,23,LV,Tarsalis,6,0,6,0,0,0,53,0,53,6,8.83,0.0000,0.0000,0.0456,0,0,0.4026
2024,23,LV,All,6,0,6,0,0,0,53,0,53,6,8.83,0.0000,0.0000,0.0456,0,0,0.4026
2024,23,BE,Pipiens,1,0,1,0,0,0,1,0,1,5,0.2,0.0000,0.0000,0.7935,0,0,0.1587
2024,23,BE,Tarsalis,3,0,3,0,0,0,5,0,5,5,1,0.0000,0.0000,0.3670,0,0,0.367
2024,23,BE,All,4,0,4,0,0,0,6,0,6,10,1.2,0.0000,0.0000,0.4381,0,0,0.5257
2024,24,NW,Pipiens,3,2,5,0,0,0,7,20,27,9,0.78,0.0000,0.0000,0.0849,0,0,0.0662
2024,24,NW,Tarsalis,4,0,4,0,0,0,8,0,8,9,0.89,0.0000,0.0000,0.2788,0,0,0.2481
2024,24,NW,All,7,2,9,0,0,0,15,20,35,18,1.67,0.0000,0.0000,0.1882,0,0,0.3143
2024,24,NE,Pipiens,1,3,4,0,0,0,1,9,10,10,0.1,0.0000,0.0000,0.2085,0,0,0.0209
2024,24,NE,Tarsalis,6,0,6,0,0,0,18,0,18,10,1.8,0.0000,0.0000,0.1321,0,0,0.2378
2024,24,NE,All,7,3,10,0,0,0,19,9,28,20,1.9,0.0000,0.0000,0.1362,0,0,0.2587
2024,24,SE,Pipiens,2,3,5,0,0,0,4,63,67,15,0.27,0.0000,0.0000,0.0345,0,0,0.0093
2024,24,SE,Tarsalis,8,0,8,0,0,0,29,0,29,15,1.93,0.0000,0.0000,0.0946,0,0,0.1826
2024,24,SE,All,10,3,13,0,0,0,33,63,96,30,2.2,0.0000,0.0000,0.0872,0,0,0.1919
2024,24,SW,Pipiens,2,1,3,0,0,0,5,12,17,9,0.56,0.0000,0.0000,0.1175,0,0,0.0658
2024,24,SW,Tarsalis,4,0,4,0,0,0,7,0,7,9,0.78,0.0000,0.0000,0.3062,0,0,0.2388
2024,24,SW,All,6,1,7,0,0,0,12,12,24,18,1.34,0.0000,0.0000,0.2273,0,0,0.3046
2024,24,FC,Pipiens,10,9,19,0,0,0,19,104,123,59,0.32,0.0000,0.0000,0.0245,0,0,0.0078
2024,24,FC,Tarsalis,35,0,35,0,0,0,168,0,168,59,2.85,0.0000,0.0000,0.0197,0,0,0.0561
2024,24,FC,All,45,9,54,0,0,0,187,104,291,118,3.17,0.0000,0.0000,0.0202,0,0,0.0639
2024,24,LV,Pipiens,1,0,1,0,0,0,1,0,1,6,0.17,0.0000,0.0000,0.7935,0,0,0.1349
2024,24,LV,Tarsalis,4,0,4,0,0,0,31,0,31,6,5.17,0.0000,0.0000,0.0670,0,0,0.3464
2024,24,LV,All,5,0,5,0,0,0,32,0,32,12,5.34,0.0000,0.0000,0.0901,0,0,0.4813
2024,24,BE,Pipiens,1,0,1,0,0,0,1,0,1,10,0.1,0.0000,0.0000,0.7935,0,0,0.0794
2024,24,BE,Tarsalis,9,0,9,0,0,0,75,0,75,10,7.5,0.0000,0.0000,0.0348,0,0,0.261
2024,24,BE,All,10,0,10,0,0,0,76,0,76,20,7.6,0.0000,0.0000,0.0448,0,0,0.3404
2024,25,NW,Pipiens,5,1,6,0,0,0,18,3,21,8,2.25,0.0000,0.0000,0.1173,0,0,0.2639
2024,25,NW,Tarsalis,5,0,5,0,0,0,34,0,34,8,4.25,0.0000,0.0000,0.0664,0,0,0.2822
2024,25,NW,All,10,1,11,0,0,0,52,3,55,16,6.5,0.0000,0.0000,0.0840,0,0,0.5461
2024,25,NE,Pipiens,5,3,8,0,0,0,14,23,37,9,1.56,0.0000,0.0000,0.0678,0,0,0.1058
2024,25,NE,Tarsalis,8,0,8,0,0,0,120,0,120,9,13.33,0.0000,0.0000,0.0230,0,0,0.3066
2024,25,NE,All,13,3,16,0,0,0,134,23,157,18,14.89,0.0000,0.0000,0.0277,0,0,0.4124
2024,25,SE,Pipiens,1,3,4,0,0,0,1,31,32,15,0.07,0.0000,0.0000,0.0695,0,0,0.0049
2024,25,SE,Tarsalis,14,2,16,0,0,0,96,3,99,15,6.4,0.0000,0.0000,0.0314,0,0,0.201
2024,25,SE,All,15,5,20,0,0,0,97,34,131,30,6.47,0.0000,0.0000,0.0318,0,0,0.2059
2024,25,SW,Pipiens,2,1,3,0,0,0,5,3,8,9,0.56,0.0000,0.0000,0.2527,0,0,0.1415
2024,25,SW,Tarsalis,4,0,4,0,0,0,11,0,11,9,1.22,0.0000,0.0000,0.1951,0,0,0.238
2024,25,SW,All,6,1,7,0,0,0,16,3,19,18,1.78,0.0000,0.0000,0.2132,0,0,0.3795
2024,25,FC,Pipiens,20,8,28,0,0,0,45,60,105,57,0.79,0.0000,0.0000,0.0309,0,0,0.0244
2024,25,FC,Tarsalis,49,2,51,0,0,0,524,3,527,57,9.19,0.0000,0.0000,0.0066,0,0,0.0607
2024,25,FC,All,69,10,79,0,0,0,569,63,632,114,9.98,0.0000,0.0000,0.0085,0,0,0.0851
2024,25,LV,Pipiens,2,0,2,0,0,0,2,0,2,6,0.33,0.0000,0.0000,0.6576,0,0,0.217
2024,25,LV,Tarsalis,7,0,7,0,0,0,98,0,98,6,16.33,0.0000,0.0000,0.0261,0,0,0.4262
2024,25,LV,All,9,0,9,0,0,0,100,0,100,12,16.66,0.0000,0.0000,0.0386,0,0,0.6432
2024,25,BE,Pipiens,5,0,5,0,0,0,5,0,5,10,0.5,0.0000,0.0000,0.4345,0,0,0.2172
2024,25,BE,Tarsalis,11,0,11,0,0,0,165,0,165,10,16.5,0.0000,0.0000,0.0167,0,0,0.2756
2024,25,BE,All,16,0,16,0,0,0,170,0,170,20,17,0.0000,0.0000,0.0290,0,0,0.4928
2024,26,NW,Pipiens,6,3,9,0,0,0,26,62,88,8,3.25,0.0000,0.0000,0.0279,0,0,0.0907
2024,26,NW,Tarsalis,6,0,6,0,0,0,42,0,42,8,5.25,0.0000,0.0000,0.0578,0,0,0.3034
2024,26,NW,All,12,3,15,0,0,0,68,62,130,16,8.5,0.0000,0.0000,0.0464,0,0,0.3941
2024,26,NE,Pipiens,6,5,11,0,0,0,26,109,135,10,2.6,0.0000,0.0000,0.0205,0,0,0.0533
2024,26,NE,Tarsalis,12,2,14,0,0,0,264,5,269,10,26.4,0.0000,0.0000,0.0116,0,0,0.3062
2024,26,NE,All,18,7,25,0,0,0,290,114,404,20,29,0.0000,0.0000,0.0124,0,0,0.3595
2024,26,SE,Pipiens,7,2,9,0,0,0,22,23,45,15,1.47,0.0000,0.0000,0.0601,0,0,0.0883
2024,26,SE,Tarsalis,16,0,16,0,0,0,212,0,212,15,14.13,0.0000,0.0000,0.0142,0,0,0.2006
2024,26,SE,All,23,2,25,0,0,0,234,23,257,30,15.6,0.0000,0.0000,0.0185,0,0,0.2889
2024,26,SW,Pipiens,7,1,8,0,0,0,9,13,22,9,1,0.0000,0.0000,0.1051,0,0,0.1051
2024,26,SW,Tarsalis,7,0,7,0,0,0,18,0,18,9,2,0.0000,0.0000,0.1446,0,0,0.2892
2024,26,SW,All,14,1,15,0,0,0,27,13,40,18,3,0.0000,0.0000,0.1314,0,0,0.3943
2024,26,FC,Pipiens,34,11,45,0,0,0,110,207,317,63,1.75,0.0000,0.0000,0.0106,0,0,0.0186
2024,26,FC,Tarsalis,74,2,76,0,0,0,1334,5,1339,63,21.17,0.0000,0.0000,0.0027,0,0,0.0572
2024,26,FC,All,108,13,121,0,0,0,1444,212,1656,126,22.92,0.0000,0.0000,0.0033,0,0,0.0758
2024,26,LV,Pipiens,2,0,2,0,0,0,8,0,8,6,1.33,0.0000,0.0000,0.2201,0,0,0.2927
2024,26,LV,Tarsalis,8,0,8,0,0,0,198,0,198,6,33,0.0000,0.0000,0.0144,0,0,0.4752
2024,26,LV,All,10,0,10,0,0,0,206,0,206,12,34.33,0.0000,0.0000,0.0224,0,0,0.7679
2024,26,BE,Pipiens,6,0,6,0,0,0,19,0,19,10,1.9,0.0000,0.0000,0.1343,0,0,0.2552
2024,26,BE,Tarsalis,20,0,20,0,0,0,500,0,500,10,50,0.0000,0.0000,0.0067,0,0,0.335
2024,26,BE,All,26,0,26,0,0,0,519,0,519,20,51.9,0.0000,0.0000,0.0114,0,0,0.5902
2024,26,BC,Tarsalis,5,0,5,0,0,0,100,0,100,5,20,0.0000,0.0000,0.0271,0,0,0.542
2024,26,BC,All,5,0,5,0,0,0,100,0,100,5,20,0.0000,0.0000,0.0271,0,0,0.542
2024,27,NW,Pipiens,8,2,10,0,0,0,32,26,58,9,3.56,0.0000,0.0000,0.0477,0,0,0.1698
2024,27,NW,Tarsalis,6,0,6,0,0,0,30,0,30,9,3.33,0.0000,0.0000,0.0749,0,0,0.2494
2024,27,NW,All,14,2,16,0,0,0,62,26,88,18,6.89,0.0000,0.0000,0.0608,0,0,0.4192
2024,27,NE,Pipiens,6,7,13,0,0,0,36,191,227,10,3.6,0.0000,0.0000,0.0131,0,0,0.0472
2024,27,NE,Tarsalis,9,1,10,0,0,0,167,1,168,10,16.7,0.0000,0.0000,0.0176,0,0,0.2939
2024,27,NE,All,15,8,23,0,0,0,203,192,395,20,20.3,0.0000,0.0000,0.0168,0,0,0.3411
2024,27,SE,Pipiens,9,3,12,0,0,0,21,77,98,15,1.4,0.0000,0.0000,0.0263,0,0,0.0368
2024,27,SE,Tarsalis,14,0,14,0,0,0,127,0,127,15,8.47,0.0000,0.0000,0.0248,0,0,0.2101
2024,27,SE,All,23,3,26,0,0,0,148,77,225,30,9.87,0.0000,0.0000,0.0250,0,0,0.2469
2024,27,SW,Pipiens,3,1,4,0,0,0,6,7,13,9,0.67,0.0000,0.0000,0.1664,0,0,0.1115
2024,27,SW,Tarsalis,5,0,5,0,0,0,11,0,11,9,1.22,0.0000,0.0000,0.2085,0,0,0.2544
2024,27,SW,All,8,1,9,0,0,0,17,7,24,18,1.89,0.0000,0.0000,0.1936,0,0,0.3659
2024,27,FC,Pipiens,36,13,49,0,0,0,137,301,438,64,2.14,0.0000,0.0000,0.0078,0,0,0.0167
2024,27,FC,Tarsalis,67,1,68,0,0,0,1171,1,1172,64,18.3,0.0000,0.0000,0.0031,0,0,0.0567
2024,27,FC,All,103,14,117,0,0,0,1308,302,1610,128,20.44,0.0000,0.0000,0.0036,0,0,0.0734
2024,27,LV,Pipiens,2,0,2,0,0,0,7,0,7,6,1.17,0.0000,0.0000,0.2624,0,0,0.307
2024,27,LV,Tarsalis,7,0,7,0,0,0,183,0,183,6,30.5,0.0000,0.0000,0.0155,0,0,0.4728
2024,27,LV,All,9,0,9,0,0,0,190,0,190,12,31.67,0.0000,0.0000,0.0246,0,0,0.7798
2024,27,BE,Pipiens,8,0,8,0,0,0,35,0,35,10,3.5,0.0000,0.0000,0.0756,0,0,0.2646
2024,27,BE,Tarsalis,21,0,21,0,0,0,530,0,530,10,53,0.0000,0.0000,0.0063,0,0,0.3339
2024,27,BE,All,29,0,29,0,0,0,565,0,565,20,56.5,0.0000,0.0000,0.0106,0,0,0.5985
2024,27,BC,Tarsalis,5,0,5,0,0,0,123,0,123,5,24.6,0.0000,0.0000,0.0213,0,0,0.524
2024,27,BC,All,5,0,5,0,0,0,123,0,123,5,24.6,0.0000,0.0000,0.0213,0,0,0.524
2024,28,NW,Pipiens,9,3,12,0,0,0,82,69,151,9,9.11,0.0000,0.0000,0.0196,0,0,0.1786
2024,28,NW,Tarsalis,8,0,8,0,0,0,96,0,96,9,10.67,0.0000,0.0000,0.0265,0,0,0.2828
2024,28,NW,All,17,3,20,0,0,0,178,69,247,18,19.78,0.0000,0.0000,0.0233,0,0,0.4614
2024,28,NE,Pipiens,6,4,10,0,0,0,60,53,113,10,6,0.0000,0.0000,0.0255,0,0,0.153
2024,28,NE,Tarsalis,10,0,10,0,0,0,145,0,145,10,14.5,0.0000,0.0000,0.0207,0,0,0.3001
2024,28,NE,All,16,4,20,0,0,0,205,53,258,20,20.5,0.0000,0.0000,0.0221,0,0,0.4531
2024,28,SE,Pipiens,11,4,15,0,0,0,82,106,188,15,5.47,0.0000,0.0000,0.0164,0,0,0.0897
2024,28,SE,Tarsalis,15,1,16,0,0,0,305,1,306,15,20.33,0.0000,0.0000,0.0103,0,0,0.2094
2024,28,SE,All,26,5,31,0,0,0,387,107,494,30,25.8,0.0000,0.0000,0.0116,0,0,0.2991
2024,28,SW,Pipiens,6,1,7,0,0,0,23,23,46,8,2.88,0.0000,0.0000,0.0537,0,0,0.1547
2024,28,SW,Tarsalis,8,0,8,0,0,0,66,0,66,8,8.25,0.0000,0.0000,0.0417,0,0,0.344
2024,28,SW,All,14,1,15,0,0,0,89,23,112,16,11.13,0.0000,0.0000,0.0448,0,0,0.4987
2024,28,FC,Pipiens,42,12,54,1,0,1,319,251,570,63,5.06,0.0017,0.0001,0.0083,0.0086,5.00E-04,0.042
2024,28,FC,Tarsalis,74,1,75,0,0,0,1652,1,1653,63,26.22,0.0000,0.0000,0.0022,0,0,0.0577
2024,28,FC,All,116,13,129,1,0,1,1971,252,2223,126,31.28,0.0003,0.0000,0.0032,0.0086,5.00E-04,0.0997
2024,28,LV,Pipiens,4,0,4,0,0,0,23,0,23,6,3.83,0.0000,0.0000,0.0987,0,0,0.378
2024,28,LV,Tarsalis,9,0,9,0,0,0,283,0,283,6,47.17,0.0000,0.0000,0.0107,0,0,0.5047
2024,28,LV,All,13,0,13,0,0,0,306,0,306,12,51,0.0000,0.0000,0.0173,0,0,0.8827
2024,28,BE,Pipiens,6,0,6,1,0,1,49,0,49,10,4.9,0.0179,0.0012,0.0817,0.0877,0.0059,0.4003
2024,28,BE,Tarsalis,19,0,19,0,0,0,532,0,532,10,53.2,0.0000,0.0000,0.0063,0,0,0.3352
2024,28,BE,All,25,0,25,1,0,1,581,0,581,20,58.1,0.0015,0.0001,0.0127,0.0877,0.0059,0.7355
2024,28,BC,Tarsalis,5,0,5,0,0,0,225,0,225,5,45,0.0000,0.0000,0.0125,0,0,0.5625
2024,28,BC,All,5,0,5,0,0,0,225,0,225,5,45,0.0000,0.0000,0.0125,0,0,0.5625
2024,29,NW,Pipiens,8,3,11,0,0,0,94,87,181,9,10.44,0.0000,0.0000,0.0164,0,0,0.1712
