"","trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total.x","total.y","total","check"
"2670","FC-063GR","NW","FC",2023-09-11,2023,37,"Pipiens","Culex pipiens","G","culex",8,8,8,FALSE
"2671","FC-066","NE","FC",2023-09-11,2023,37,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2672","FC-066","NE","FC",2023-09-11,2023,37,"Pipiens","Culex pipiens","L","culex",77,77,77,FALSE
"2673","FC-073","NW","FC",2023-09-11,2023,37,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2674","FC-090GR","NW","FC",2023-09-11,2023,37,"Pipiens","Culex pipiens","G","culex",1,1,1,FALSE
"2675","FC-092GR","NE","FC",2023-09-11,2023,37,"Pipiens","Culex pipiens","G","culex",19,19,19,FALSE
"2676","FC-041","NW","FC",2023-09-06,2023,36,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2677","FC-061","NW","FC",2023-09-06,2023,36,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2678","FC-061","NW","FC",2023-09-06,2023,36,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2679","FC-063","NW","FC",2023-09-06,2023,36,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2680","FC-063GR","NW","FC",2023-09-06,2023,36,"Pipiens","Culex pipiens","G","culex",36,36,36,FALSE
"2681","FC-073","NW","FC",2023-09-06,2023,36,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2682","FC-090GR","NW","FC",2023-09-06,2023,36,"Pipiens","Culex pipiens","G","culex",9,9,9,FALSE
"2683","LV-020","LV","LV",2023-09-06,2023,36,"Pipiens","Culex pipiens","L","culex",7,7,7,FALSE
"2684","LV-020","LV","LV",2023-09-06,2023,36,"Tarsalis","Culex tarsalis","L","culex",8,8,8,FALSE
"2685","FC-001","SW","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2686","FC-001","SW","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",21,21,21,FALSE
"2687","FC-004","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",7,7,7,FALSE
"2688","FC-004","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2689","FC-023","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2690","FC-023","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2691","FC-029","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2692","FC-029","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2693","FC-029GR","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","G","culex",5,5,5,FALSE
"2694","FC-037","SW","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",7,7,7,FALSE
"2695","FC-037","SW","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",7,7,7,FALSE
"2696","FC-039","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",11,11,11,FALSE
"2697","FC-039","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2698","FC-046","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2699","FC-046","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",13,13,13,FALSE
"2700","FC-047","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2701","FC-047","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2702","FC-050","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",4,4,4,FALSE
"2703","FC-054","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",6,6,6,FALSE
"2704","FC-054","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",12,12,12,FALSE
"2705","FC-057","SW","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2706","FC-057","SW","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2707","FC-059","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",11,11,11,FALSE
"2708","FC-059","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2709","FC-062","SW","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2710","FC-071","SW","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2711","FC-074","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2712","FC-075","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",9,9,9,FALSE
"2713","FC-075","SE","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2714","FC-075GR","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","G","culex",26,26,26,FALSE
"2715","FC-088GR","SE","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","G","culex",21,21,21,FALSE
"2716","FC-089GR","SW","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","G","culex",1,1,1,FALSE
"2717","FC-093","SW","FC",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2718","FC-093","SW","FC",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2719","LV-104","LV","LV",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",13,13,13,FALSE
"2720","LV-104","LV","LV",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",22,22,22,FALSE
"2721","LV-110","LV","LV",2023-09-05,2023,36,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2722","LV-110","LV","LV",2023-09-05,2023,36,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2723","FC-014","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2724","FC-019","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","L","culex",9,9,9,FALSE
"2725","FC-019","NE","FC",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",6,6,6,FALSE
"2726","FC-034","NE","FC",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2727","FC-040","NE","FC",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2728","FC-040","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","L","culex",13,13,13,FALSE
"2729","FC-040GR","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","G","culex",7,7,7,FALSE
"2730","FC-066","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","L","culex",179,179,179,FALSE
"2731","FC-066","NE","FC",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",5,5,5,FALSE
"2732","FC-066GR","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","G","culex",3,3,3,FALSE
"2733","FC-069","NE","FC",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2734","FC-072","NE","FC",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",6,6,6,FALSE
"2735","FC-072","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2736","FC-091GR","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","G","culex",7,7,7,FALSE
"2737","FC-092GR","NE","FC",2023-09-04,2023,36,"Pipiens","Culex pipiens","G","culex",7,7,7,FALSE
"2738","LV-069","LV","LV",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2739","LV-095","LV","LV",2023-09-04,2023,36,"Pipiens","Culex pipiens","L","culex",24,24,24,FALSE
"2740","LV-095","LV","LV",2023-09-04,2023,36,"Tarsalis","Culex tarsalis","L","culex",20,20,20,FALSE
"2741","FC-001","SW","FC",2023-08-30,2023,35,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2742","FC-001","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",10,10,10,FALSE
"2743","FC-029","SE","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2744","FC-029GR","SE","FC",2023-08-30,2023,35,"Pipiens","Culex pipiens","G","culex",43,43,43,FALSE
"2745","FC-037","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",8,8,8,FALSE
"2746","FC-037","SW","FC",2023-08-30,2023,35,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2747","FC-054","SE","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2748","FC-057","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2749","FC-062","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2750","FC-062","SW","FC",2023-08-30,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2751","FC-068","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2752","FC-071","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2753","FC-071","SW","FC",2023-08-30,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2754","FC-089GR","SW","FC",2023-08-30,2023,35,"Pipiens","Culex pipiens","G","culex",31,31,31,FALSE
"2755","FC-093","SW","FC",2023-08-30,2023,35,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2756","FC-093","SW","FC",2023-08-30,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2757","FC-015","NW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2758","FC-015","NW","FC",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2759","FC-041","NW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",9,9,9,FALSE
"2760","FC-041","NW","FC",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",9,9,9,FALSE
"2761","FC-052","NW","FC",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2762","FC-052","NW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2763","FC-058","SW","FC",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2764","FC-058","SW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2765","FC-061","NW","FC",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",10,10,10,FALSE
"2766","FC-061","NW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",15,15,15,FALSE
"2767","FC-063","NW","FC",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2768","FC-063GR","NW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","G","culex",40,40,40,FALSE
"2769","FC-073","NW","FC",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2770","FC-073","NW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2771","FC-090GR","NW","FC",2023-08-29,2023,35,"Pipiens","Culex pipiens","G","culex",42,42,42,FALSE
"2772","LC-001","BE","BE",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2773","LC-001","BE","BE",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",6,6,6,FALSE
"2774","LC-049","BE","BE",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",12,12,12,FALSE
"2775","LC-049","BE","BE",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2776","LC-053","BE","BE",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",21,21,21,FALSE
"2777","LC-053","BE","BE",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",27,27,27,FALSE
"2778","LC-054","BE","BE",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",18,18,18,FALSE
"2779","LC-054","BE","BE",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",14,14,14,FALSE
"2780","LV-020","LV","LV",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",29,29,29,FALSE
"2781","LV-020","LV","LV",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",12,12,12,FALSE
"2782","WC-055","BE","BE",2023-08-29,2023,35,"Pipiens","Culex pipiens","L","culex",7,7,7,FALSE
"2783","WC-055","BE","BE",2023-08-29,2023,35,"Tarsalis","Culex tarsalis","L","culex",18,18,18,FALSE
"2784","FC-004","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",6,6,6,FALSE
"2785","FC-004","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",4,4,4,FALSE
"2786","FC-023","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",7,7,7,FALSE
"2787","FC-023","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",8,8,8,FALSE
"2788","FC-027","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",8,8,8,FALSE
"2789","FC-031","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2790","FC-039","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",6,6,6,FALSE
"2791","FC-039","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2792","FC-046","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2793","FC-047","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",8,8,8,FALSE
"2794","FC-047","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2795","FC-050","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",4,4,4,FALSE
"2796","FC-050","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",3,3,3,FALSE
"2797","FC-053","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2798","FC-053","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2799","FC-059","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2800","FC-059","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",5,5,5,FALSE
"2801","FC-064","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2802","FC-064","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2803","FC-074","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2804","FC-074","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2805","FC-075","SE","FC",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",5,5,5,FALSE
"2806","FC-075","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",4,4,4,FALSE
"2807","FC-075GR","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","G","culex",2,2,2,FALSE
"2808","FC-088GR","SE","FC",2023-08-28,2023,35,"Pipiens","Culex pipiens","G","culex",10,10,10,FALSE
"2809","LV-089","LV","LV",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",43,43,43,FALSE
"2810","LV-089","LV","LV",2023-08-28,2023,35,"Pipiens","Culex pipiens","L","culex",47,47,47,FALSE
"2811","LV-104","LV","LV",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",13,13,13,FALSE
"2812","LV-110","LV","LV",2023-08-28,2023,35,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2813","FC-034","NE","FC",2023-08-27,2023,34,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2814","FC-038","NE","FC",2023-08-27,2023,34,"Tarsalis","Culex tarsalis","L","culex",5,5,5,FALSE
"2815","FC-040","NE","FC",2023-08-27,2023,34,"Tarsalis","Culex tarsalis","L","culex",6,6,6,FALSE
"2816","LV-095","LV","LV",2023-08-27,2023,34,"Tarsalis","Culex tarsalis","L","culex",150,150,150,FALSE
"2817","LV-095","LV","LV",2023-08-27,2023,34,"Pipiens","Culex pipiens","L","culex",50,50,50,FALSE
"2818","FC-001","SW","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",27,27,27,FALSE
"2819","FC-001","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",39,39,39,FALSE
"2820","FC-029","SE","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",60,60,60,FALSE
"2821","FC-029","SE","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2822","FC-029GR","SE","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","G","culex",22,22,22,FALSE
"2823","FC-037","SW","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",31,31,31,FALSE
"2824","FC-037","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",58,58,58,FALSE
"2825","FC-054","SE","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",26,26,26,FALSE
"2826","FC-054","SE","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",9,9,9,FALSE
"2827","FC-057","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",9,9,9,FALSE
"2828","FC-062","SW","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2829","FC-062","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",29,29,29,FALSE
"2830","FC-068","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",18,18,18,FALSE
"2831","FC-068","SW","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2832","FC-071","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",7,7,7,FALSE
"2833","FC-071","SW","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",4,4,4,FALSE
"2834","FC-089GR","SW","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","G","culex",15,15,15,FALSE
"2835","FC-093","SW","FC",2023-08-23,2023,34,"Tarsalis","Culex tarsalis","L","culex",20,20,20,FALSE
"2836","FC-093","SW","FC",2023-08-23,2023,34,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2837","FC-011","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2838","FC-011","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",1,1,1,FALSE
"2839","FC-015","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2840","FC-041","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",20,20,20,FALSE
"2841","FC-041","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",10,10,10,FALSE
"2842","FC-052","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",13,13,13,FALSE
"2843","FC-052","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2844","FC-058","SW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",8,8,8,FALSE
"2845","FC-058","SW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2846","FC-061","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",21,21,21,FALSE
"2847","FC-061","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2848","FC-063","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",4,4,4,FALSE
"2849","FC-063","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",11,11,11,FALSE
"2850","FC-063GR","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","G","culex",1,1,1,FALSE
"2851","FC-063GR","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","G","culex",137,137,137,FALSE
"2852","FC-073","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",31,31,31,FALSE
"2853","FC-073","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",25,25,25,FALSE
"2854","FC-090GR","NW","FC",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","G","culex",1,1,1,FALSE
"2855","FC-090GR","NW","FC",2023-08-22,2023,34,"Pipiens","Culex pipiens","G","culex",21,21,21,FALSE
"2856","LC-001","BE","BE",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",17,17,17,FALSE
"2857","LC-001","BE","BE",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",60,60,60,FALSE
"2858","LC-049","BE","BE",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",33,33,33,FALSE
"2859","LC-049","BE","BE",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2860","LC-053","BE","BE",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",5,5,5,FALSE
"2861","LC-053","BE","BE",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",18,18,18,FALSE
"2862","LC-054","BE","BE",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",52,52,52,FALSE
"2863","LC-054","BE","BE",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",35,35,35,FALSE
"2864","LV-020","LV","LV",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",38,38,38,FALSE
"2865","LV-020","LV","LV",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",8,8,8,FALSE
"2866","WC-055","BE","BE",2023-08-22,2023,34,"Pipiens","Culex pipiens","L","culex",12,12,12,FALSE
"2867","WC-055","BE","BE",2023-08-22,2023,34,"Tarsalis","Culex tarsalis","L","culex",75,75,75,FALSE
"2868","FC-006","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2869","FC-006","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2870","FC-014","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",64,64,64,FALSE
"2871","FC-014","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",50,50,50,FALSE
"2872","FC-019","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2873","FC-019","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",4,4,4,FALSE
"2874","FC-034","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2875","FC-034","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",14,14,14,FALSE
"2876","FC-036","NW","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",10,10,10,FALSE
"2877","FC-036","NW","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2878","FC-038","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",5,5,5,FALSE
"2879","FC-038","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2880","FC-040","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",6,6,6,FALSE
"2881","FC-040","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",6,6,6,FALSE
"2882","FC-066","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",5,5,5,FALSE
"2883","FC-066","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",7,7,7,FALSE
"2884","FC-066GR","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","G","culex",4,4,4,FALSE
"2885","FC-066GR","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","G","culex",2,2,2,FALSE
"2886","FC-067","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",2,2,2,FALSE
"2887","FC-069","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",14,14,14,FALSE
"2888","FC-072","NE","FC",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",13,13,13,FALSE
"2889","FC-072","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",1,1,1,FALSE
"2890","FC-091GR","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","G","culex",26,26,26,FALSE
"2891","FC-092GR","NE","FC",2023-08-21,2023,34,"Pipiens","Culex pipiens","G","culex",7,7,7,FALSE
"2892","LV-089","LV","LV",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",66,66,66,FALSE
"2893","LV-089","LV","LV",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",76,76,76,FALSE
"2894","LV-104","LV","LV",2023-08-21,2023,34,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
"2895","LV-104","LV","LV",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",47,47,47,FALSE
"2896","LV-110","LV","LV",2023-08-21,2023,34,"Tarsalis","Culex tarsalis","L","culex",15,15,15,FALSE
"2897","FC-047","SE","FC",2023-08-20,2023,33,"Pipiens","Culex pipiens","L","culex",3,3,3,FALSE
"2898","FC-050","SE","FC",2023-08-20,2023,33,"Pipiens","Culex pipiens","L","culex",2,2,2,FALSE
